"trackingID","rentalorderid","status","currentLocation","courierName","lastUpdateDate","additionalComments"
"trackingid3398","gamerentalorder3398","Arrived at Facility","Philadelphia,PA","TNT","2022-05-28 13:33:23",""
"trackingid3399","gamerentalorder3399","Arrived at Facility","Arlington,TX","FedEx","2015-12-22 13:48:02",""
"trackingid3400","gamerentalorder3400","Ready for Pickup","New Orleans,LA","USPS","2012-11-14 02:21:49",""
"trackingid3401","gamerentalorder3401","Arrived at Facility","Chicago,IL","USPS","2018-12-31 15:34:59",""
"trackingid3402","gamerentalorder3402","Ready for Pickup","San Jose,CA","UPS","2014-11-10 14:10:29",""
"trackingid3403","gamerentalorder3403","Out for Delivery","Phoenix,AZ","UPS","2012-12-04 18:10:11",""
"trackingid3404","gamerentalorder3404","Out for Delivery","Minneapolis,MN","UPS","2014-05-05 08:20:24",""
"trackingid3405","gamerentalorder3405","Delayed","Detroit,MI","USPS","2016-11-11 21:58:34",""
"trackingid3406","gamerentalorder3406","In Transit","Boston,MA","FedEx","2015-01-16 05:45:48",""
"trackingid3407","gamerentalorder3407","Attempted Delivery","Oakland,CA","FedEx","2016-11-17 07:28:04",""
"trackingid3408","gamerentalorder3408","Attempted Delivery","Detroit,MI","UPS","2014-04-27 04:04:02",""
"trackingid3409","gamerentalorder3409","Attempted Delivery","Atlanta,GA","TNT","2015-04-16 13:58:54",""
"trackingid3410","gamerentalorder3410","Delayed","Omaha,NE","FedEx","2019-01-08 06:56:30",""
"trackingid3411","gamerentalorder3411","Ready for Pickup","Detroit,MI","USPS","2022-05-04 20:50:37",""
"trackingid3412","gamerentalorder3412","Delayed","San Diego,CA","DHL","2016-07-13 17:13:20",""
"trackingid3413","gamerentalorder3413","Returned to Sender","Phoenix,AZ","DHL","2017-07-27 21:46:07",""
"trackingid3414","gamerentalorder3414","Returned to Sender","Charlotte,NC","DHL","2013-01-04 21:57:01",""
"trackingid3415","gamerentalorder3415","In Transit","San Francisco,CA","TNT","2013-08-22 01:08:16",""
"trackingid3416","gamerentalorder3416","Returned to Sender","New York,NY","UPS","2012-11-25 06:31:50",""
"trackingid3417","gamerentalorder3417","Attempted Delivery","San Francisco,CA","USPS","2021-12-10 05:30:11",""
"trackingid3418","gamerentalorder3418","Attempted Delivery","Kansas City,MO","TNT","2020-11-04 09:58:45",""
"trackingid3419","gamerentalorder3419","Delayed","Chicago,IL","USPS","2017-01-10 13:31:10",""
"trackingid3420","gamerentalorder3420","Arrived at Facility","Tulsa,OK","USPS","2019-06-12 21:08:00",""
"trackingid3421","gamerentalorder3421","Returned to Sender","Milwaukee,WI","UPS","2012-09-12 18:49:11",""
"trackingid3422","gamerentalorder3422","Delayed","Fort Worth,TX","DHL","2018-04-30 09:28:13",""
"trackingid3423","gamerentalorder3423","Out for Delivery","San Francisco,CA","UPS","2016-06-13 04:33:37",""
"trackingid3424","gamerentalorder3424","Out for Delivery","Virginia Beach,VA","TNT","2017-11-12 15:11:51",""
"trackingid3425","gamerentalorder3425","Arrived at Facility","Boston,MA","TNT","2018-06-05 16:29:03",""
"trackingid3426","gamerentalorder3426","Arrived at Facility","Los Angeles,CA","TNT","2015-04-25 17:45:40",""
"trackingid3427","gamerentalorder3427","Arrived at Facility","Oklahoma City,OK","UPS","2013-10-04 18:45:22",""
"trackingid3428","gamerentalorder3428","Delayed","Atlanta,GA","USPS","2021-10-27 02:34:21",""
"trackingid3429","gamerentalorder3429","Out for Delivery","Detroit,MI","USPS","2019-01-23 23:13:57",""
"trackingid3430","gamerentalorder3430","Attempted Delivery","Atlanta,GA","FedEx","2017-09-28 16:56:20",""
"trackingid3431","gamerentalorder3431","Arrived at Facility","Minneapolis,MN","TNT","2020-09-17 07:32:34",""
"trackingid3432","gamerentalorder3432","In Transit","Las Vegas,NV","USPS","2015-12-08 02:16:35",""
"trackingid3433","gamerentalorder3433","Ready for Pickup","Austin,TX","FedEx","2023-03-03 20:46:36",""
"trackingid3434","gamerentalorder3434","Delayed","San Diego,CA","USPS","2016-09-27 14:00:20",""
"trackingid3436","gamerentalorder3436","Ready for Pickup","Tucson,AZ","DHL","2018-12-26 21:12:22",""
"trackingid3438","gamerentalorder3438","Arrived at Facility","Atlanta,GA","UPS","2017-06-26 22:24:51",""
"trackingid3439","gamerentalorder3439","Out for Delivery","Boston,MA","USPS","2021-06-29 21:49:47",""
"trackingid3440","gamerentalorder3440","Returned to Sender","San Diego,CA","USPS","2015-03-10 22:06:14",""
"trackingid3442","gamerentalorder3442","Delayed","Washington,DC","UPS","2022-03-19 05:01:01",""
"trackingid3443","gamerentalorder3443","Returned to Sender","San Diego,CA","DHL","2013-10-11 13:45:46",""
"trackingid3444","gamerentalorder3444","Delivered","Minneapolis,MN","USPS","2021-02-01 23:31:51",""
"trackingid3446","gamerentalorder3446","Returned to Sender","Wichita,KS","DHL","2014-05-31 11:14:57",""
"trackingid3447","gamerentalorder3447","Ready for Pickup","Louisville,KY","FedEx","2023-02-16 19:50:53",""
"trackingid3448","gamerentalorder3448","Attempted Delivery","Arlington,TX","DHL","2021-05-12 17:20:38",""
"trackingid3449","gamerentalorder3449","Arrived at Facility","Dallas,TX","TNT","2016-04-08 12:22:01",""
"trackingid3450","gamerentalorder3450","Delivered","Charlotte,NC","USPS","2016-09-29 13:09:59",""
"trackingid3451","gamerentalorder3451","Delivered","Baltimore,MD","UPS","2022-01-09 15:38:00",""
"trackingid3452","gamerentalorder3452","Returned to Sender","Detroit,MI","TNT","2014-11-16 17:03:21",""
"trackingid3453","gamerentalorder3453","In Transit","San Jose,CA","USPS","2013-10-05 11:48:18",""
"trackingid3454","gamerentalorder3454","Out for Delivery","Louisville,KY","DHL","2021-12-01 10:35:19",""
"trackingid3455","gamerentalorder3455","Arrived at Facility","San Francisco,CA","TNT","2016-03-29 07:10:05",""
"trackingid3456","gamerentalorder3456","Delivered","Mesa,AZ","USPS","2016-12-06 09:19:33",""
"trackingid3457","gamerentalorder3457","In Transit","Washington,DC","FedEx","2013-02-23 08:50:05",""
"trackingid3458","gamerentalorder3458","Attempted Delivery","Oakland,CA","FedEx","2014-06-03 06:18:57",""
"trackingid3459","gamerentalorder3459","Delivered","Kansas City,MO","UPS","2020-03-02 08:43:25",""
"trackingid3460","gamerentalorder3460","In Transit","El Paso,TX","USPS","2015-10-21 03:32:37",""
"trackingid3461","gamerentalorder3461","Delayed","San Antonio,TX","FedEx","2019-09-29 07:19:01",""
"trackingid3462","gamerentalorder3462","Out for Delivery","Nashville,TN","DHL","2015-08-02 03:24:25",""
"trackingid3463","gamerentalorder3463","Out for Delivery","Raleigh,NC","USPS","2014-03-01 00:10:28",""
"trackingid3464","gamerentalorder3464","Delivered","Colorado Springs,CO","DHL","2015-09-04 20:22:24",""
"trackingid3465","gamerentalorder3465","Ready for Pickup","Louisville,KY","DHL","2022-01-16 19:57:29",""
"trackingid3466","gamerentalorder3466","Delivered","San Francisco,CA","FedEx","2016-04-25 20:32:06",""
"trackingid3467","gamerentalorder3467","Returned to Sender","Atlanta,GA","USPS","2015-01-15 09:34:19",""
"trackingid3468","gamerentalorder3468","Arrived at Facility","Memphis,TN","TNT","2014-02-22 04:20:25",""
"trackingid3469","gamerentalorder3469","In Transit","Arlington,TX","FedEx","2012-12-27 03:01:36",""
"trackingid3470","gamerentalorder3470","Delivered","Atlanta,GA","FedEx","2015-03-05 22:17:40",""
"trackingid3471","gamerentalorder3471","Arrived at Facility","Milwaukee,WI","USPS","2021-01-30 12:54:48",""
"trackingid3472","gamerentalorder3472","Returned to Sender","Columbus,OH","USPS","2014-05-28 08:17:27",""
"trackingid3473","gamerentalorder3473","Delayed","Tucson,AZ","DHL","2023-04-30 10:25:58",""
"trackingid3474","gamerentalorder3474","Delayed","Dallas,TX","USPS","2020-10-10 20:25:32",""
"trackingid3475","gamerentalorder3475","Arrived at Facility","Oklahoma City,OK","DHL","2023-04-18 08:01:43",""
"trackingid3476","gamerentalorder3476","Delivered","Portland,OR","FedEx","2015-03-06 18:29:54",""
"trackingid3477","gamerentalorder3477","Out for Delivery","Fort Worth,TX","UPS","2012-03-30 13:03:41",""
"trackingid3478","gamerentalorder3478","In Transit","Detroit,MI","TNT","2014-10-17 15:03:22",""
"trackingid3479","gamerentalorder3479","In Transit","Louisville,KY","FedEx","2019-07-01 13:53:08",""
"trackingid3480","gamerentalorder3480","Delayed","New Orleans,LA","USPS","2023-07-02 16:35:28",""
"trackingid3481","gamerentalorder3481","Delayed","Virginia Beach,VA","TNT","2018-01-24 08:32:49",""
"trackingid3482","gamerentalorder3482","Out for Delivery","Memphis,TN","UPS","2017-10-20 03:32:06",""
"trackingid3483","gamerentalorder3483","Ready for Pickup","Memphis,TN","UPS","2019-06-22 17:51:18",""
"trackingid3484","gamerentalorder3484","Delivered","San Diego,CA","DHL","2012-03-12 00:22:30",""
"trackingid3485","gamerentalorder3485","Delayed","Nashville,TN","TNT","2023-10-11 21:34:32",""
"trackingid3486","gamerentalorder3486","Delayed","Louisville,KY","DHL","2018-07-24 16:48:21",""
"trackingid3487","gamerentalorder3487","Delayed","Phoenix,AZ","FedEx","2020-07-04 06:32:22",""
"trackingid3488","gamerentalorder3488","In Transit","Miami,FL","TNT","2016-03-19 07:14:43",""
"trackingid3489","gamerentalorder3489","Delivered","San Antonio,TX","FedEx","2014-11-23 02:58:56",""
"trackingid3490","gamerentalorder3490","Returned to Sender","Miami,FL","DHL","2021-05-17 09:58:25",""
"trackingid3492","gamerentalorder3492","Arrived at Facility","Raleigh,NC","DHL","2016-01-28 12:24:15",""
"trackingid3493","gamerentalorder3493","Out for Delivery","Oklahoma City,OK","TNT","2013-07-14 01:15:57",""
"trackingid3494","gamerentalorder3494","Ready for Pickup","Minneapolis,MN","DHL","2015-02-02 04:30:59",""
"trackingid3495","gamerentalorder3495","Delayed","Los Angeles,CA","UPS","2014-10-03 01:34:53",""
"trackingid3496","gamerentalorder3496","Delayed","Las Vegas,NV","DHL","2012-07-02 10:28:05",""
"trackingid3497","gamerentalorder3497","Delivered","Dallas,TX","UPS","2012-08-29 19:18:28",""
"trackingid3498","gamerentalorder3498","Ready for Pickup","Oklahoma City,OK","DHL","2017-07-28 18:26:21",""
"trackingid3499","gamerentalorder3499","Delayed","New York,NY","TNT","2018-02-08 06:18:36",""
"trackingid3500","gamerentalorder3500","Ready for Pickup","Nashville,TN","TNT","2016-08-06 15:59:24",""
"trackingid3501","gamerentalorder3501","Returned to Sender","San Jose,CA","TNT","2020-06-28 09:42:32",""
"trackingid3502","gamerentalorder3502","Attempted Delivery","Miami,FL","USPS","2020-12-01 12:49:27",""
"trackingid3503","gamerentalorder3503","Out for Delivery","Las Vegas,NV","FedEx","2012-04-09 06:44:35",""
"trackingid3504","gamerentalorder3504","Ready for Pickup","Chicago,IL","TNT","2023-01-12 21:47:30",""
"trackingid3505","gamerentalorder3505","In Transit","Philadelphia,PA","UPS","2021-09-26 20:15:00",""
"trackingid3506","gamerentalorder3506","Arrived at Facility","Philadelphia,PA","TNT","2023-05-05 03:29:38",""
"trackingid3508","gamerentalorder3508","Delayed","Seattle,WA","UPS","2015-03-04 08:52:04",""
"trackingid3509","gamerentalorder3509","Returned to Sender","Nashville,TN","USPS","2022-10-29 00:50:36",""
"trackingid3510","gamerentalorder3510","Returned to Sender","Los Angeles,CA","UPS","2012-12-30 07:51:15",""
"trackingid3511","gamerentalorder3511","In Transit","Jacksonville,FL","DHL","2014-06-29 03:18:26",""
"trackingid3512","gamerentalorder3512","Out for Delivery","El Paso,TX","FedEx","2017-08-15 10:20:16",""
"trackingid3513","gamerentalorder3513","In Transit","Kansas City,MO","FedEx","2018-02-04 06:19:19",""
"trackingid3514","gamerentalorder3514","Delivered","Washington,DC","USPS","2013-03-01 10:54:38",""
"trackingid3515","gamerentalorder3515","Delayed","Long Beach,CA","FedEx","2015-08-20 12:56:51",""
"trackingid3516","gamerentalorder3516","Delayed","Portland,OR","USPS","2019-11-25 20:04:38",""
"trackingid3517","gamerentalorder3517","In Transit","Arlington,TX","USPS","2012-12-06 00:11:42",""
"trackingid3518","gamerentalorder3518","Arrived at Facility","Washington,DC","USPS","2015-03-30 18:40:06",""
"trackingid3519","gamerentalorder3519","Arrived at Facility","New York,NY","FedEx","2018-09-09 17:32:23",""
"trackingid3520","gamerentalorder3520","Delayed","New York,NY","USPS","2016-09-02 10:12:03",""
"trackingid3521","gamerentalorder3521","Attempted Delivery","Indianapolis,IN","FedEx","2020-02-12 06:32:02",""
"trackingid3522","gamerentalorder3522","Arrived at Facility","New York,NY","USPS","2015-08-04 19:51:31",""
"trackingid3523","gamerentalorder3523","In Transit","Oakland,CA","TNT","2017-11-27 00:45:18",""
"trackingid3524","gamerentalorder3524","Arrived at Facility","Baltimore,MD","USPS","2018-02-24 15:32:09",""
"trackingid3525","gamerentalorder3525","Delayed","Raleigh,NC","UPS","2019-09-14 08:31:21",""
"trackingid3526","gamerentalorder3526","Out for Delivery","Tulsa,OK","USPS","2023-02-23 18:00:34",""
"trackingid3527","gamerentalorder3527","Ready for Pickup","Chicago,IL","DHL","2018-11-23 19:01:42",""
"trackingid3528","gamerentalorder3528","Arrived at Facility","Minneapolis,MN","USPS","2014-01-18 04:56:39",""
"trackingid3529","gamerentalorder3529","Delivered","Austin,TX","UPS","2016-09-20 11:51:29",""
"trackingid3530","gamerentalorder3530","Out for Delivery","Portland,OR","UPS","2019-06-03 10:45:06",""
"trackingid3531","gamerentalorder3531","Attempted Delivery","El Paso,TX","FedEx","2017-08-08 20:48:06",""
"trackingid3532","gamerentalorder3532","Delivered","Omaha,NE","TNT","2017-02-17 08:38:00",""
"trackingid3533","gamerentalorder3533","In Transit","Oakland,CA","USPS","2020-01-31 06:58:29",""
"trackingid3534","gamerentalorder3534","Ready for Pickup","Detroit,MI","FedEx","2021-06-23 20:21:13",""
"trackingid3535","gamerentalorder3535","In Transit","Fort Worth,TX","TNT","2012-04-17 18:22:12",""
"trackingid3536","gamerentalorder3536","Ready for Pickup","New York,NY","USPS","2021-03-30 19:00:52",""
"trackingid3537","gamerentalorder3537","Ready for Pickup","Portland,OR","DHL","2012-08-13 08:02:46",""
"trackingid3538","gamerentalorder3538","In Transit","San Jose,CA","USPS","2013-11-04 05:27:33",""
"trackingid3539","gamerentalorder3539","Delivered","Sacramento,CA","UPS","2020-04-23 04:49:46",""
"trackingid3540","gamerentalorder3540","Delivered","Portland,OR","UPS","2015-01-18 03:57:52",""
"trackingid3541","gamerentalorder3541","Ready for Pickup","Memphis,TN","DHL","2018-07-26 21:33:14",""
"trackingid3542","gamerentalorder3542","Delivered","Mesa,AZ","FedEx","2015-10-11 05:39:17",""
"trackingid3543","gamerentalorder3543","Ready for Pickup","San Francisco,CA","TNT","2018-08-01 20:38:04",""
"trackingid3544","gamerentalorder3544","Delayed","Colorado Springs,CO","USPS","2023-07-11 18:02:17",""
"trackingid3545","gamerentalorder3545","Ready for Pickup","San Francisco,CA","UPS","2014-09-03 11:29:43",""
"trackingid3546","gamerentalorder3546","Delayed","Indianapolis,IN","FedEx","2015-12-07 09:09:11",""
"trackingid3547","gamerentalorder3547","Out for Delivery","Charlotte,NC","DHL","2016-10-11 10:43:39",""
"trackingid3548","gamerentalorder3548","Returned to Sender","San Francisco,CA","UPS","2014-09-04 04:03:28",""
"trackingid3549","gamerentalorder3549","Out for Delivery","Charlotte,NC","DHL","2020-04-02 00:46:44",""
"trackingid3550","gamerentalorder3550","In Transit","Fresno,CA","USPS","2013-12-24 08:28:05",""
"trackingid3551","gamerentalorder3551","Returned to Sender","Austin,TX","TNT","2023-02-16 01:25:02",""
"trackingid3552","gamerentalorder3552","Arrived at Facility","New York,NY","UPS","2022-11-24 17:28:36",""
"trackingid3553","gamerentalorder3553","In Transit","Charlotte,NC","UPS","2020-08-15 12:08:22",""
"trackingid3554","gamerentalorder3554","Attempted Delivery","Detroit,MI","USPS","2014-10-22 02:59:02",""
"trackingid3555","gamerentalorder3555","Out for Delivery","Houston,TX","FedEx","2015-01-26 16:15:34",""
"trackingid3556","gamerentalorder3556","Delivered","Virginia Beach,VA","TNT","2023-06-05 03:23:26",""
"trackingid3557","gamerentalorder3557","Out for Delivery","Phoenix,AZ","UPS","2016-03-15 13:45:11",""
"trackingid3558","gamerentalorder3558","Delivered","Sacramento,CA","TNT","2014-10-26 00:25:01",""
"trackingid3559","gamerentalorder3559","Returned to Sender","Fort Worth,TX","UPS","2018-05-22 06:53:51",""
"trackingid3560","gamerentalorder3560","Attempted Delivery","San Jose,CA","TNT","2020-02-27 11:55:31",""
"trackingid3561","gamerentalorder3561","Returned to Sender","Austin,TX","DHL","2015-11-20 05:48:22",""
"trackingid3562","gamerentalorder3562","Attempted Delivery","Seattle,WA","UPS","2017-05-14 01:05:06",""
"trackingid3563","gamerentalorder3563","Out for Delivery","Fresno,CA","TNT","2014-09-07 13:07:35",""
"trackingid3564","gamerentalorder3564","Delivered","Long Beach,CA","FedEx","2023-12-06 16:32:32",""
"trackingid3565","gamerentalorder3565","Returned to Sender","Raleigh,NC","DHL","2021-10-01 23:18:14",""
"trackingid3566","gamerentalorder3566","Attempted Delivery","Miami,FL","DHL","2022-09-05 14:17:13",""
"trackingid3567","gamerentalorder3567","Ready for Pickup","Wichita,KS","FedEx","2022-05-22 10:37:53",""
"trackingid3568","gamerentalorder3568","In Transit","Nashville,TN","TNT","2014-05-27 23:38:10",""
"trackingid3569","gamerentalorder3569","In Transit","San Antonio,TX","USPS","2015-04-06 10:16:58",""
"trackingid3570","gamerentalorder3570","Returned to Sender","Long Beach,CA","FedEx","2019-11-16 08:07:21",""
"trackingid3571","gamerentalorder3571","Delivered","Chicago,IL","TNT","2021-05-07 03:23:18",""
"trackingid3572","gamerentalorder3572","Ready for Pickup","Jacksonville,FL","FedEx","2013-09-21 21:21:36",""
"trackingid3573","gamerentalorder3573","Returned to Sender","San Antonio,TX","FedEx","2016-12-29 19:45:44",""
"trackingid3574","gamerentalorder3574","Out for Delivery","New Orleans,LA","UPS","2015-06-15 09:49:21",""
"trackingid3575","gamerentalorder3575","Attempted Delivery","Detroit,MI","TNT","2015-10-06 21:02:08",""
"trackingid3576","gamerentalorder3576","Delayed","Tucson,AZ","USPS","2021-06-26 20:36:41",""
"trackingid3577","gamerentalorder3577","Out for Delivery","Kansas City,MO","UPS","2016-09-28 06:54:13",""
"trackingid3578","gamerentalorder3578","In Transit","Arlington,TX","FedEx","2013-01-10 04:29:13",""
"trackingid3579","gamerentalorder3579","Attempted Delivery","Charlotte,NC","FedEx","2018-01-07 00:01:30",""
"trackingid3580","gamerentalorder3580","Returned to Sender","Los Angeles,CA","FedEx","2019-01-14 14:53:23",""
"trackingid3581","gamerentalorder3581","Out for Delivery","Raleigh,NC","TNT","2021-03-02 23:39:43",""
"trackingid3582","gamerentalorder3582","Arrived at Facility","San Antonio,TX","TNT","2013-04-08 19:03:00",""
"trackingid3583","gamerentalorder3583","Delayed","Albuquerque,NM","UPS","2019-12-06 06:41:22",""
"trackingid3584","gamerentalorder3584","Delivered","Houston,TX","USPS","2019-03-30 01:33:47",""
"trackingid3585","gamerentalorder3585","Ready for Pickup","Washington,DC","UPS","2021-03-03 01:11:27",""
"trackingid3586","gamerentalorder3586","Ready for Pickup","Wichita,KS","DHL","2014-11-29 13:03:11",""
"trackingid3587","gamerentalorder3587","Delivered","Mesa,AZ","FedEx","2014-07-04 07:37:02",""
"trackingid3588","gamerentalorder3588","Arrived at Facility","Albuquerque,NM","FedEx","2015-12-07 20:50:58",""
"trackingid3589","gamerentalorder3589","In Transit","Memphis,TN","FedEx","2017-11-06 08:30:13",""
"trackingid3590","gamerentalorder3590","Attempted Delivery","Fort Worth,TX","UPS","2012-09-12 05:20:51",""
"trackingid3591","gamerentalorder3591","Delivered","New York,NY","UPS","2016-03-13 02:30:40",""
"trackingid3592","gamerentalorder3592","Arrived at Facility","Sacramento,CA","FedEx","2014-12-22 03:08:47",""
"trackingid3593","gamerentalorder3593","Returned to Sender","Arlington,TX","UPS","2016-12-24 23:30:43",""
"trackingid3594","gamerentalorder3594","Delayed","Baltimore,MD","TNT","2014-10-09 17:27:48",""
"trackingid3595","gamerentalorder3595","Ready for Pickup","Mesa,AZ","TNT","2012-06-08 13:01:49",""
"trackingid3596","gamerentalorder3596","Delayed","Las Vegas,NV","UPS","2012-03-10 10:49:11",""
"trackingid3597","gamerentalorder3597","Arrived at Facility","San Francisco,CA","FedEx","2014-01-13 01:17:57",""
"trackingid3598","gamerentalorder3598","Delayed","Denver,CO","UPS","2018-06-15 02:27:43",""
"trackingid3599","gamerentalorder3599","In Transit","New York,NY","UPS","2014-05-02 13:36:15",""
"trackingid3600","gamerentalorder3600","In Transit","Phoenix,AZ","UPS","2022-06-17 05:24:30",""
"trackingid3601","gamerentalorder3601","Out for Delivery","El Paso,TX","DHL","2018-10-01 09:17:23",""
"trackingid3602","gamerentalorder3602","Delivered","Portland,OR","TNT","2019-05-25 21:01:29",""
"trackingid3603","gamerentalorder3603","Out for Delivery","Virginia Beach,VA","USPS","2013-12-13 13:16:40",""
"trackingid3604","gamerentalorder3604","Delayed","Oakland,CA","USPS","2016-04-16 18:57:48",""
"trackingid3605","gamerentalorder3605","Ready for Pickup","Kansas City,MO","DHL","2023-11-22 13:07:30",""
"trackingid3606","gamerentalorder3606","Arrived at Facility","Mesa,AZ","UPS","2014-04-02 17:25:52",""
"trackingid3607","gamerentalorder3607","Attempted Delivery","Mesa,AZ","DHL","2019-02-25 16:01:16",""
"trackingid3608","gamerentalorder3608","Delayed","Houston,TX","DHL","2013-12-06 09:33:47",""
"trackingid3609","gamerentalorder3609","Attempted Delivery","Mesa,AZ","FedEx","2015-04-06 16:18:23",""
"trackingid3610","gamerentalorder3610","In Transit","Seattle,WA","TNT","2018-12-22 06:38:15",""
"trackingid3611","gamerentalorder3611","Attempted Delivery","Wichita,KS","USPS","2022-07-25 06:58:46",""
"trackingid3612","gamerentalorder3612","Attempted Delivery","San Francisco,CA","UPS","2023-03-15 21:56:21",""
"trackingid3613","gamerentalorder3613","Ready for Pickup","Raleigh,NC","USPS","2017-09-07 22:06:58",""
"trackingid3614","gamerentalorder3614","Attempted Delivery","Seattle,WA","USPS","2019-09-25 00:09:21",""
"trackingid3615","gamerentalorder3615","Delayed","El Paso,TX","TNT","2018-08-20 20:55:39",""
"trackingid3616","gamerentalorder3616","Arrived at Facility","Los Angeles,CA","USPS","2017-03-07 15:45:34",""
"trackingid3617","gamerentalorder3617","Attempted Delivery","Boston,MA","USPS","2018-01-04 04:44:19",""
"trackingid3618","gamerentalorder3618","Returned to Sender","Mesa,AZ","DHL","2015-03-17 13:06:37",""
"trackingid3619","gamerentalorder3619","Attempted Delivery","Omaha,NE","TNT","2021-08-11 08:52:48",""
"trackingid3620","gamerentalorder3620","Attempted Delivery","Long Beach,CA","FedEx","2014-05-15 09:40:07",""
"trackingid3621","gamerentalorder3621","Out for Delivery","Tulsa,OK","UPS","2022-03-27 23:01:13",""
"trackingid3622","gamerentalorder3622","Arrived at Facility","Long Beach,CA","USPS","2012-02-25 00:23:44",""
"trackingid3623","gamerentalorder3623","Delayed","Louisville,KY","UPS","2012-03-21 17:16:13",""
"trackingid3624","gamerentalorder3624","In Transit","Detroit,MI","FedEx","2012-01-17 10:33:35",""
"trackingid3625","gamerentalorder3625","Out for Delivery","Boston,MA","UPS","2017-04-21 00:19:05",""
"trackingid3626","gamerentalorder3626","Delayed","Indianapolis,IN","FedEx","2015-06-27 21:00:54",""
"trackingid3627","gamerentalorder3627","Delivered","San Francisco,CA","DHL","2021-08-26 05:41:20",""
"trackingid3628","gamerentalorder3628","Arrived at Facility","Milwaukee,WI","USPS","2011-12-26 08:47:11",""
"trackingid3629","gamerentalorder3629","Returned to Sender","Dallas,TX","FedEx","2020-08-02 07:43:37",""
"trackingid3630","gamerentalorder3630","Arrived at Facility","Milwaukee,WI","UPS","2021-03-13 17:36:34",""
"trackingid3631","gamerentalorder3631","Delivered","Columbus,OH","USPS","2022-03-13 15:29:02",""
"trackingid3632","gamerentalorder3632","Delivered","New Orleans,LA","DHL","2014-12-03 21:34:55",""
"trackingid3633","gamerentalorder3633","Delivered","Kansas City,MO","USPS","2013-07-08 17:56:20",""
"trackingid3634","gamerentalorder3634","Ready for Pickup","Los Angeles,CA","FedEx","2022-11-27 20:51:59",""
"trackingid3635","gamerentalorder3635","In Transit","Arlington,TX","DHL","2014-10-24 01:57:13",""
"trackingid3637","gamerentalorder3637","Arrived at Facility","Columbus,OH","DHL","2019-03-18 17:17:11",""
"trackingid3639","gamerentalorder3639","Ready for Pickup","Sacramento,CA","TNT","2013-09-07 19:09:22",""
"trackingid3640","gamerentalorder3640","Delayed","Long Beach,CA","DHL","2013-06-25 09:06:03",""
"trackingid3641","gamerentalorder3641","Attempted Delivery","Tulsa,OK","DHL","2022-11-10 04:20:14",""
"trackingid3642","gamerentalorder3642","Attempted Delivery","Washington,DC","USPS","2019-09-19 06:43:16",""
"trackingid3643","gamerentalorder3643","Returned to Sender","Los Angeles,CA","UPS","2015-12-24 11:11:30",""
"trackingid3644","gamerentalorder3644","Delivered","Raleigh,NC","USPS","2018-04-10 05:03:05",""
"trackingid3645","gamerentalorder3645","In Transit","Denver,CO","USPS","2021-07-17 14:41:38",""
"trackingid3646","gamerentalorder3646","Returned to Sender","Kansas City,MO","FedEx","2017-05-02 19:22:01",""
"trackingid3647","gamerentalorder3647","Out for Delivery","Seattle,WA","USPS","2021-09-08 13:14:09",""
"trackingid3649","gamerentalorder3649","Ready for Pickup","Houston,TX","TNT","2015-10-28 05:24:10",""
"trackingid3651","gamerentalorder3651","Attempted Delivery","Louisville,KY","UPS","2019-03-26 19:45:41",""
"trackingid3652","gamerentalorder3652","Delayed","San Antonio,TX","UPS","2017-12-11 23:10:59",""
"trackingid3653","gamerentalorder3653","Ready for Pickup","Columbus,OH","USPS","2022-11-19 00:05:16",""
"trackingid3654","gamerentalorder3654","In Transit","Jacksonville,FL","USPS","2023-11-01 03:08:16",""
"trackingid3655","gamerentalorder3655","Ready for Pickup","Sacramento,CA","USPS","2012-08-30 03:14:58",""
"trackingid3656","gamerentalorder3656","Ready for Pickup","Phoenix,AZ","UPS","2019-01-23 01:25:28",""
"trackingid3657","gamerentalorder3657","Delivered","Indianapolis,IN","DHL","2014-04-02 10:12:46",""
"trackingid3658","gamerentalorder3658","Out for Delivery","Miami,FL","TNT","2017-08-12 01:29:25",""
"trackingid3659","gamerentalorder3659","Delivered","Albuquerque,NM","DHL","2021-07-26 16:46:05",""
"trackingid3660","gamerentalorder3660","Out for Delivery","San Jose,CA","DHL","2019-06-09 06:44:26",""
"trackingid3661","gamerentalorder3661","Ready for Pickup","Virginia Beach,VA","UPS","2016-06-19 05:38:28",""
"trackingid3662","gamerentalorder3662","Returned to Sender","Indianapolis,IN","DHL","2022-12-21 18:35:28",""
"trackingid3663","gamerentalorder3663","Delayed","Phoenix,AZ","FedEx","2020-01-14 09:21:53",""
"trackingid3664","gamerentalorder3664","Attempted Delivery","Oakland,CA","USPS","2015-09-25 03:56:15",""
"trackingid3665","gamerentalorder3665","Ready for Pickup","Miami,FL","FedEx","2022-09-30 19:16:44",""
"trackingid3666","gamerentalorder3666","Out for Delivery","Dallas,TX","TNT","2015-10-28 16:53:22",""
"trackingid3667","gamerentalorder3667","Out for Delivery","New Orleans,LA","USPS","2015-05-11 03:09:21",""
"trackingid3668","gamerentalorder3668","Out for Delivery","Tucson,AZ","DHL","2012-07-12 22:38:45",""
"trackingid3669","gamerentalorder3669","Ready for Pickup","Mesa,AZ","TNT","2012-03-17 00:32:23",""
"trackingid3670","gamerentalorder3670","In Transit","Mesa,AZ","USPS","2016-10-15 17:41:15",""
